stats_id,user_id,account_id,month_start_date,total_amount,total_transactions,total_spend,total_receive,avg_transaction_value,largest,largest_abs,spending_by_category
stats_3170,USR066Hw,CUST_0133,2024-08-01,266.2,2,0.0,266.2,133.1,216.64,216.64,"{""Personal Hygiene"": 1, ""Fitness"": 1}"
stats_3171,USR066Hw,CUST_0133,2024-09-01,5763.2,1,0.0,5763.2,5763.2,5763.2,5763.2,"{""Housing and Utilities"": 1}"
stats_3172,USR066Hw,CUST_0133,2024-10-01,2657.27,5,0.0,2657.27,531.45,1215.93,1215.93,"{""Travel"": 3, ""Friend Activities"": 1, ""Transportation"": 1}"
stats_3173,USR066Hw,CUST_0133,2024-11-01,795.47,1,0.0,795.47,795.47,795.47,795.47,"{""Gifts"": 1}"
stats_3174,USR066Hw,CUST_0133,2024-12-01,196.43,2,0.0,196.43,98.22,173.75,173.75,"{""Hobbies"": 1, ""Food"": 1}"
stats_3175,USR066Hw,CUST_0133,2025-01-01,20.05,1,0.0,20.05,20.05,20.05,20.05,"{""Groceries"": 1}"
stats_3176,USR139QE,CUST_0138,2023-01-01,6.96,1,0.0,6.96,6.96,6.96,6.96,"{""Groceries"": 1}"
stats_3177,USR139QE,CUST_0138,2023-02-01,62.18,2,0.0,62.18,31.09,47.06,47.06,"{""Subscriptions"": 1, ""Housing and Utilities"": 1}"
stats_3178,USR139QE,CUST_0138,2023-03-01,1095.03,4,0.0,1095.03,273.76,490.23,490.23,"{""Personal Hygiene"": 1, ""Medical/Dental"": 1, ""Fitness"": 1, ""Gifts"": 1}"
stats_3179,USR139QE,CUST_0138,2023-04-01,898.28,2,0.0,898.28,449.14,853.58,853.58,"{""Personal Hygiene"": 1, ""Hobbies"": 1}"
stats_3180,USR139QE,CUST_0138,2023-05-01,3123.82,4,0.0,3123.82,780.96,2870.47,2870.47,"{""Housing and Utilities"": 1, ""Subscriptions"": 1, ""Groceries"": 1, ""Shopping"": 1}"
stats_3181,USR139QE,CUST_0138,2023-06-01,21.01,2,0.0,21.01,10.5,14.79,14.79,"{""Transportation"": 1, ""Food"": 1}"
stats_3182,USR139QE,CUST_0138,2023-07-01,11.65,1,0.0,11.65,11.65,11.65,11.65,"{""Fitness"": 1}"
stats_3183,USR139QE,CUST_0138,2023-09-01,179.15,2,0.0,179.15,89.58,169.2,169.2,"{""Food"": 1, ""Groceries"": 1}"
stats_3184,USR139QE,CUST_0138,2023-10-01,2154.96,6,0.0,2154.96,359.16,878.8,878.8,"{""Travel"": 3, ""Medical/Dental"": 1, ""Groceries"": 1, ""Hobbies"": 1}"
stats_3185,USR139QE,CUST_0138,2023-11-01,744.79,3,0.0,744.79,248.26,447.1,447.1,"{""Hobbies"": 1, ""Travel"": 1, ""Personal Hygiene"": 1}"
stats_3186,USR139QE,CUST_0138,2023-12-01,6511.31,4,0.0,6511.31,1627.83,6355.24,6355.24,"{""Fitness"": 1, ""Hobbies"": 1, ""Housing and Utilities"": 1, ""Food"": 1}"
stats_3187,USR139QE,CUST_0138,2024-01-01,362.09,3,0.0,362.09,120.7,195.71,195.71,"{""Fitness"": 1, ""Food"": 1, ""Travel"": 1}"
stats_3188,USR139QE,CUST_0138,2024-02-01,141.35,3,0.0,141.35,47.12,99.22,99.22,"{""Groceries"": 2, ""Food"": 1}"
stats_3189,USR139QE,CUST_0138,2024-03-01,14.55,1,0.0,14.55,14.55,14.55,14.55,"{""Personal Hygiene"": 1}"
stats_3190,USR139QE,CUST_0138,2024-04-01,3353.36,3,0.0,3353.36,1117.79,3110.55,3110.55,"{""Housing and Utilities"": 2, ""Groceries"": 1}"
stats_3191,USR139QE,CUST_0138,2024-05-01,145.39,3,0.0,145.39,48.46,101.31,101.31,"{""Food"": 1, ""Friend Activities"": 1, ""Personal Hygiene"": 1}"
stats_3192,USR139QE,CUST_0138,2024-06-01,66.64,1,0.0,66.64,66.64,66.64,66.64,"{""Hobbies"": 1}"
stats_3193,USR139QE,CUST_0138,2024-07-01,1600.94,1,0.0,1600.94,1600.94,1600.94,1600.94,"{""Gifts"": 1}"
stats_3194,USR139QE,CUST_0138,2024-08-01,4.28,1,0.0,4.28,4.28,4.28,4.28,"{""Groceries"": 1}"
stats_3195,USR139QE,CUST_0138,2024-09-01,18014.56,2,0.0,18014.56,9007.28,17942.38,17942.38,"{""Friend Activities"": 1, ""Shopping"": 1}"
stats_3196,USR139QE,CUST_0138,2024-10-01,3181.81,1,0.0,3181.81,3181.81,3181.81,3181.81,"{""Housing and Utilities"": 1}"
stats_3197,USR139QE,CUST_0138,2024-11-01,53.29,1,0.0,53.29,53.29,53.29,53.29,"{""Housing and Utilities"": 1}"
stats_3198,USR139QE,CUST_0138,2024-12-01,18.99,1,0.0,18.99,18.99,18.99,18.99,"{""Subscriptions"": 1}"
stats_3199,USR139QE,CUST_0138,2025-01-01,628.78,2,0.0,628.78,314.39,616.9,616.9,"{""Fitness"": 1, ""Friend Activities"": 1}"
stats_3200,USR317Xw,CUST_0144,2023-01-01,601.05,4,0.0,601.05,150.26,330.34,330.34,"{""Housing and Utilities"": 1, ""Shopping"": 1, ""Medical/Dental"": 1, ""Personal Hygiene"": 1}"
stats_3201,USR317Xw,CUST_0144,2023-02-01,1477.93,2,0.0,1477.93,738.96,1393.11,1393.11,"{""Shopping"": 1, ""Fitness"": 1}"
stats_3202,USR317Xw,CUST_0144,2023-03-01,447.14,2,0.0,447.14,223.57,424.72,424.72,"{""Fitness"": 1, ""Housing and Utilities"": 1}"
stats_3203,USR317Xw,CUST_0144,2023-04-01,1190.69,4,0.0,1190.69,297.67,927.83,927.83,"{""Travel"": 2, ""Gifts"": 2}"
stats_3204,USR317Xw,CUST_0144,2023-05-01,46.85,2,0.0,46.85,23.42,28.49,28.49,"{""Food"": 1, ""Groceries"": 1}"
stats_3205,USR317Xw,CUST_0144,2023-06-01,21.14,1,0.0,21.14,21.14,21.14,21.14,"{""Groceries"": 1}"
stats_3206,USR317Xw,CUST_0144,2023-07-01,9.96,1,0.0,9.96,9.96,9.96,9.96,"{""Subscriptions"": 1}"
stats_3207,USR317Xw,CUST_0144,2023-08-01,68.39,1,0.0,68.39,68.39,68.39,68.39,"{""Medical/Dental"": 1}"
stats_3208,USR317Xw,CUST_0144,2023-11-01,828.03,2,0.0,828.03,414.02,632.56,632.56,"{""Housing and Utilities"": 1, ""Medical/Dental"": 1}"
stats_3209,USR317Xw,CUST_0144,2023-12-01,379.06,3,0.0,379.06,126.35,282.64,282.64,"{""Groceries"": 1, ""Subscriptions"": 1, ""Friend Activities"": 1}"
stats_3210,USR317Xw,CUST_0144,2024-02-01,180.12,1,0.0,180.12,180.12,180.12,180.12,"{""Medical/Dental"": 1}"
stats_3211,USR317Xw,CUST_0144,2024-03-01,817.81,1,0.0,817.81,817.81,817.81,817.81,"{""Medical/Dental"": 1}"
stats_3212,USR317Xw,CUST_0144,2024-04-01,343.8,2,0.0,343.8,171.9,263.23,263.23,"{""Friend Activities"": 1, ""Fitness"": 1}"
stats_3213,USR317Xw,CUST_0144,2024-05-01,1390.51,4,0.0,1390.51,347.63,660.27,660.27,"{""Hobbies"": 1, ""Friend Activities"": 1, ""Groceries"": 1, ""Transportation"": 1}"
stats_3214,USR317Xw,CUST_0144,2024-06-01,1123.57,4,0.0,1123.57,280.89,684.13,684.13,"{""Transportation"": 2, ""Gifts"": 1, ""Personal Hygiene"": 1}"
stats_3215,USR317Xw,CUST_0144,2024-07-01,794.67,3,0.0,794.67,264.89,549.17,549.17,"{""Medical/Dental"": 1, ""Food"": 1, ""Gifts"": 1}"
stats_3216,USR317Xw,CUST_0144,2024-08-01,178.51,1,0.0,178.51,178.51,178.51,178.51,"{""Medical/Dental"": 1}"
stats_3217,USR317Xw,CUST_0144,2024-10-01,1859.77,2,0.0,1859.77,929.88,1821.45,1821.45,"{""Food"": 1, ""Gifts"": 1}"
stats_3218,USR317Xw,CUST_0144,2024-11-01,159.01,2,0.0,159.01,79.5,93.5,93.5,"{""Gifts"": 1, ""Housing and Utilities"": 1}"
stats_3219,USR317Xw,CUST_0144,2024-12-01,776.87,1,0.0,776.87,776.87,776.87,776.87,"{""Travel"": 1}"
stats_3220,USR317Xw,CUST_0144,2025-01-01,97.16,3,0.0,97.16,32.39,69.54,69.54,"{""Groceries"": 1, ""Housing and Utilities"": 1, ""Subscriptions"": 1}"
stats_3221,USR866Vy,CUST_0049,2023-01-01,67.61,2,0.0,67.61,33.8,42.31,42.31,"{""Shopping"": 1, ""Fitness"": 1}"
stats_3222,USR866Vy,CUST_0049,2023-02-01,629.61,3,0.0,629.61,209.87,534.95,534.95,"{""Hobbies"": 1, ""Medical/Dental"": 1, ""Housing and Utilities"": 1}"
stats_3223,USR866Vy,CUST_0049,2023-03-01,234.95,3,0.0,234.95,78.32,210.29,210.29,"{""Subscriptions"": 1, ""Friend Activities"": 1, ""Travel"": 1}"
stats_3224,USR866Vy,CUST_0049,2023-04-01,1533.75,3,0.0,1533.75,511.25,984.14,984.14,"{""Fitness"": 1, ""Transportation"": 1, ""Groceries"": 1}"
stats_3225,USR866Vy,CUST_0049,2023-05-01,415.16,2,0.0,415.16,207.58,384.18,384.18,"{""Medical/Dental"": 1, ""Groceries"": 1}"
stats_3226,USR866Vy,CUST_0049,2023-06-01,89695.09,4,0.0,89695.09,22423.77,89270.65,89270.65,"{""Medical/Dental"": 1, ""Shopping"": 1, ""Personal Hygiene"": 1, ""Groceries"": 1}"
stats_3227,USR866Vy,CUST_0049,2023-07-01,17119.88,5,0.0,17119.88,3423.98,16613.88,16613.88,"{""Food"": 2, ""Shopping"": 1, ""Medical/Dental"": 1, ""Groceries"": 1}"
stats_3228,USR866Vy,CUST_0049,2023-08-01,404.04,1,0.0,404.04,404.04,404.04,404.04,"{""Gifts"": 1}"
stats_3229,USR866Vy,CUST_0049,2023-09-01,22.85,2,0.0,22.85,11.42,15.55,15.55,"{""Personal Hygiene"": 1, ""Subscriptions"": 1}"
stats_3230,USR866Vy,CUST_0049,2023-10-01,173.43,1,0.0,173.43,173.43,173.43,173.43,"{""Shopping"": 1}"
stats_3231,USR866Vy,CUST_0049,2023-11-01,198.49,1,0.0,198.49,198.49,198.49,198.49,"{""Friend Activities"": 1}"
stats_3232,USR866Vy,CUST_0049,2024-01-01,143.35,1,0.0,143.35,143.35,143.35,143.35,"{""Housing and Utilities"": 1}"
stats_3233,USR866Vy,CUST_0049,2024-02-01,187.1,2,0.0,187.1,93.55,178.31,178.31,"{""Shopping"": 1, ""Groceries"": 1}"
stats_3234,USR866Vy,CUST_0049,2024-03-01,528.88,2,0.0,528.88,264.44,513.9,513.9,"{""Subscriptions"": 1, ""Travel"": 1}"
stats_3235,USR866Vy,CUST_0049,2024-04-01,71.3,1,0.0,71.3,71.3,71.3,71.3,"{""Friend Activities"": 1}"
stats_3236,USR866Vy,CUST_0049,2024-05-01,77.46,1,0.0,77.46,77.46,77.46,77.46,"{""Housing and Utilities"": 1}"
stats_3237,USR866Vy,CUST_0049,2024-08-01,189.83,1,0.0,189.83,189.83,189.83,189.83,"{""Housing and Utilities"": 1}"
stats_3238,USR866Vy,CUST_0049,2024-09-01,139.06,2,0.0,139.06,69.53,132.41,132.41,"{""Food"": 1, ""Travel"": 1}"
stats_3239,USR866Vy,CUST_0049,2024-11-01,5584.49,4,0.0,5584.49,1396.12,5048.6,5048.6,"{""Food"": 1, ""Fitness"": 1, ""Shopping"": 1, ""Transportation"": 1}"
stats_3240,USR866Vy,CUST_0049,2024-12-01,11.4,1,0.0,11.4,11.4,11.4,11.4,"{""Groceries"": 1}"
stats_3241,USR866Vy,CUST_0049,2025-01-01,7.13,1,0.0,7.13,7.13,7.13,7.13,"{""Transportation"": 1}"
stats_3242,USR672oM,CUST_0098,2023-01-01,209.74,2,0.0,209.74,104.87,198.34,198.34,"{""Personal Hygiene"": 1, ""Travel"": 1}"
stats_3243,USR672oM,CUST_0098,2023-02-01,166.73,2,0.0,166.73,83.36,153.78,153.78,"{""Fitness"": 1, ""Groceries"": 1}"
stats_3244,USR672oM,CUST_0098,2023-03-01,279.08,2,0.0,279.08,139.54,211.0,211.0,"{""Friend Activities"": 2}"
stats_3245,USR672oM,CUST_0098,2023-04-01,3819.37,4,0.0,3819.37,954.84,3046.6,3046.6,"{""Medical/Dental"": 2, ""Personal Hygiene"": 1, ""Shopping"": 1}"
stats_3246,USR672oM,CUST_0098,2023-05-01,102.01,2,0.0,102.01,51.0,69.81,69.81,"{""Subscriptions"": 1, ""Transportation"": 1}"
stats_3247,USR672oM,CUST_0098,2023-06-01,87046.23,3,0.0,87046.23,29015.41,86966.94,86966.94,"{""Hobbies"": 1, ""Groceries"": 1, ""Shopping"": 1}"
stats_3248,USR672oM,CUST_0098,2023-07-01,60.11,1,0.0,60.11,60.11,60.11,60.11,"{""Housing and Utilities"": 1}"
stats_3249,USR672oM,CUST_0098,2023-08-01,896.96,5,0.0,896.96,179.39,409.32,409.32,"{""Friend Activities"": 1, ""Personal Hygiene"": 1, ""Hobbies"": 1, ""Shopping"": 1, ""Food"": 1}"
stats_3250,USR672oM,CUST_0098,2023-10-01,2360.55,2,0.0,2360.55,1180.28,1988.15,1988.15,"{""Hobbies"": 1, ""Fitness"": 1}"
stats_3251,USR672oM,CUST_0098,2023-11-01,1417.85,4,0.0,1417.85,354.46,807.87,807.87,"{""Personal Hygiene"": 2, ""Travel"": 1, ""Groceries"": 1}"
stats_3252,USR672oM,CUST_0098,2023-12-01,816.73,4,0.0,816.73,204.18,704.99,704.99,"{""Subscriptions"": 2, ""Friend Activities"": 1, ""Medical/Dental"": 1}"
stats_3253,USR672oM,CUST_0098,2024-01-01,869.57,2,0.0,869.57,434.78,789.39,789.39,"{""Transportation"": 2}"
stats_3254,USR672oM,CUST_0098,2024-02-01,121.08,3,0.0,121.08,40.36,105.4,105.4,"{""Housing and Utilities"": 1, ""Personal Hygiene"": 1, ""Groceries"": 1}"
stats_3255,USR672oM,CUST_0098,2024-03-01,106.11,1,0.0,106.11,106.11,106.11,106.11,"{""Housing and Utilities"": 1}"
stats_3256,USR672oM,CUST_0098,2024-04-01,18.85,1,0.0,18.85,18.85,18.85,18.85,"{""Food"": 1}"
stats_3257,USR672oM,CUST_0098,2024-05-01,619.84,3,0.0,619.84,206.61,328.98,328.98,"{""Medical/Dental"": 1, ""Friend Activities"": 1, ""Hobbies"": 1}"
stats_3258,USR672oM,CUST_0098,2024-06-01,217.79,2,0.0,217.79,108.9,188.96,188.96,"{""Shopping"": 1, ""Food"": 1}"
stats_3259,USR672oM,CUST_0098,2024-07-01,23.61,1,0.0,23.61,23.61,23.61,23.61,"{""Gifts"": 1}"
stats_3260,USR672oM,CUST_0098,2024-09-01,76.24,2,0.0,76.24,38.12,57.89,57.89,"{""Hobbies"": 1, ""Personal Hygiene"": 1}"
stats_3261,USR672oM,CUST_0098,2024-10-01,51.08,1,0.0,51.08,51.08,51.08,51.08,"{""Personal Hygiene"": 1}"
stats_3262,USR672oM,CUST_0098,2024-11-01,1745.24,4,0.0,1745.24,436.31,769.45,769.45,"{""Transportation"": 2, ""Personal Hygiene"": 1, ""Friend Activities"": 1}"
stats_3263,USR672oM,CUST_0098,2024-12-01,1124.56,1,0.0,1124.56,1124.56,1124.56,1124.56,"{""Fitness"": 1}"
stats_3264,USR437KX,CUST_0054,2023-01-01,402.62,3,0.0,402.62,134.21,277.17,277.17,"{""Food"": 1, ""Friend Activities"": 1, ""Housing and Utilities"": 1}"
stats_3265,USR437KX,CUST_0054,2023-02-01,49.82,1,0.0,49.82,49.82,49.82,49.82,"{""Fitness"": 1}"
stats_3266,USR437KX,CUST_0054,2023-03-01,445.13,2,0.0,445.13,222.56,420.72,420.72,"{""Food"": 1, ""Groceries"": 1}"
stats_3267,USR437KX,CUST_0054,2023-04-01,5690.22,5,0.0,5690.22,1138.04,2469.21,2469.21,"{""Gifts"": 2, ""Food"": 1, ""Personal Hygiene"": 1, ""Medical/Dental"": 1}"
stats_3268,USR437KX,CUST_0054,2023-05-01,270.3,2,0.0,270.3,135.15,226.4,226.4,"{""Transportation"": 1, ""Food"": 1}"
stats_3269,USR437KX,CUST_0054,2023-06-01,1183.96,5,0.0,1183.96,236.79,694.15,694.15,"{""Transportation"": 1, ""Food"": 1, ""Shopping"": 1, ""Gifts"": 1, ""Travel"": 1}"
stats_3270,USR437KX,CUST_0054,2023-07-01,1391.66,2,0.0,1391.66,695.83,1296.51,1296.51,"{""Travel"": 1, ""Friend Activities"": 1}"
stats_3271,USR437KX,CUST_0054,2023-08-01,2423.84,4,0.0,2423.84,605.96,1456.88,1456.88,"{""Hobbies"": 1, ""Gifts"": 1, ""Fitness"": 1, ""Subscriptions"": 1}"
stats_3272,USR437KX,CUST_0054,2023-09-01,4.8,1,0.0,4.8,4.8,4.8,4.8,"{""Personal Hygiene"": 1}"
stats_3273,USR437KX,CUST_0054,2023-10-01,2943.99,3,0.0,2943.99,981.33,2932.2,2932.2,"{""Groceries"": 1, ""Personal Hygiene"": 1, ""Housing and Utilities"": 1}"
stats_3274,USR437KX,CUST_0054,2023-11-01,1026.36,3,0.0,1026.36,342.12,866.88,866.88,"{""Subscriptions"": 1, ""Travel"": 1, ""Friend Activities"": 1}"
stats_3275,USR437KX,CUST_0054,2023-12-01,1455.76,1,0.0,1455.76,1455.76,1455.76,1455.76,"{""Gifts"": 1}"
stats_3276,USR437KX,CUST_0054,2024-01-01,115.2,3,0.0,115.2,38.4,89.11,89.11,"{""Food"": 1, ""Groceries"": 1, ""Personal Hygiene"": 1}"
stats_3277,USR437KX,CUST_0054,2024-02-01,1016.32,5,0.0,1016.32,203.26,660.52,660.52,"{""Transportation"": 2, ""Travel"": 1, ""Friend Activities"": 1, ""Fitness"": 1}"
stats_3278,USR437KX,CUST_0054,2024-03-01,79.19,2,0.0,79.19,39.6,47.79,47.79,"{""Groceries"": 1, ""Hobbies"": 1}"
stats_3279,USR437KX,CUST_0054,2024-04-01,248.95,1,0.0,248.95,248.95,248.95,248.95,"{""Medical/Dental"": 1}"
stats_3280,USR437KX,CUST_0054,2024-05-01,275.97,2,0.0,275.97,137.99,192.2,192.2,"{""Gifts"": 1, ""Hobbies"": 1}"
stats_3281,USR437KX,CUST_0054,2024-06-01,84754.45,2,0.0,84754.45,42377.22,84697.66,84697.66,"{""Hobbies"": 1, ""Shopping"": 1}"
stats_3282,USR437KX,CUST_0054,2024-07-01,165.69,3,0.0,165.69,55.23,91.56,91.56,"{""Groceries"": 2, ""Gifts"": 1}"
stats_3283,USR437KX,CUST_0054,2024-09-01,1532.79,5,0.0,1532.79,306.56,1003.65,1003.65,"{""Hobbies"": 2, ""Subscriptions"": 1, ""Personal Hygiene"": 1, ""Transportation"": 1}"
stats_3284,USR437KX,CUST_0054,2024-10-01,864.79,2,0.0,864.79,432.4,496.93,496.93,"{""Gifts"": 1, ""Fitness"": 1}"
stats_3285,USR437KX,CUST_0054,2024-11-01,68697.7,6,0.0,68697.7,11449.62,68315.01,68315.01,"{""Food"": 1, ""Travel"": 1, ""Gifts"": 1, ""Personal Hygiene"": 1, ""Groceries"": 1, ""Shopping"": 1}"
stats_3286,USR437KX,CUST_0054,2024-12-01,226.6,2,0.0,226.6,113.3,150.49,150.49,"{""Housing and Utilities"": 1, ""Fitness"": 1}"
stats_3287,USR437KX,CUST_0054,2025-01-01,294.78,1,0.0,294.78,294.78,294.78,294.78,"{""Gifts"": 1}"
stats_3288,USR415QQ,CUST_0062,2023-01-01,39.71,1,0.0,39.71,39.71,39.71,39.71,"{""Gifts"": 1}"
stats_3289,USR415QQ,CUST_0062,2023-02-01,1304.41,2,0.0,1304.41,652.21,903.19,903.19,"{""Gifts"": 1, ""Shopping"": 1}"
stats_3290,USR415QQ,CUST_0062,2023-03-01,2527.1,2,0.0,2527.1,1263.55,2161.63,2161.63,"{""Food"": 1, ""Personal Hygiene"": 1}"
stats_3291,USR415QQ,CUST_0062,2023-04-01,154.66,1,0.0,154.66,154.66,154.66,154.66,"{""Gifts"": 1}"
stats_3292,USR415QQ,CUST_0062,2023-05-01,12.66,1,0.0,12.66,12.66,12.66,12.66,"{""Groceries"": 1}"
stats_3293,USR415QQ,CUST_0062,2023-06-01,126.99,2,0.0,126.99,63.5,89.48,89.48,"{""Food"": 1, ""Shopping"": 1}"
stats_3294,USR415QQ,CUST_0062,2023-07-01,254.41,3,0.0,254.41,84.8,178.27,178.27,"{""Housing and Utilities"": 1, ""Groceries"": 1, ""Transportation"": 1}"
stats_3295,USR415QQ,CUST_0062,2023-08-01,28.57,1,0.0,28.57,28.57,28.57,28.57,"{""Shopping"": 1}"
stats_3296,USR415QQ,CUST_0062,2023-09-01,1849.56,1,0.0,1849.56,1849.56,1849.56,1849.56,"{""Personal Hygiene"": 1}"
stats_3297,USR415QQ,CUST_0062,2023-10-01,374.25,1,0.0,374.25,374.25,374.25,374.25,"{""Transportation"": 1}"
stats_3298,USR415QQ,CUST_0062,2023-11-01,424.24,1,0.0,424.24,424.24,424.24,424.24,"{""Shopping"": 1}"
stats_3299,USR415QQ,CUST_0062,2023-12-01,540.73,1,0.0,540.73,540.73,540.73,540.73,"{""Travel"": 1}"
stats_3300,USR415QQ,CUST_0062,2024-01-01,31.64,2,0.0,31.64,15.82,16.65,16.65,"{""Subscriptions"": 1, ""Food"": 1}"
stats_3301,USR415QQ,CUST_0062,2024-02-01,47.51,2,0.0,47.51,23.76,37.93,37.93,"{""Subscriptions"": 1, ""Friend Activities"": 1}"
stats_3302,USR415QQ,CUST_0062,2024-03-01,6.46,1,0.0,6.46,6.46,6.46,6.46,"{""Groceries"": 1}"
stats_3303,USR415QQ,CUST_0062,2024-04-01,570.99,3,0.0,570.99,190.33,532.32,532.32,"{""Friend Activities"": 2, ""Food"": 1}"
stats_3304,USR415QQ,CUST_0062,2024-05-01,177.94,1,0.0,177.94,177.94,177.94,177.94,"{""Medical/Dental"": 1}"
stats_3305,USR415QQ,CUST_0062,2024-06-01,358.91,5,0.0,358.91,71.78,130.67,130.67,"{""Friend Activities"": 1, ""Food"": 1, ""Subscriptions"": 1, ""Gifts"": 1, ""Housing and Utilities"": 1}"
stats_3306,USR415QQ,CUST_0062,2024-07-01,1261.85,2,0.0,1261.85,630.92,873.87,873.87,"{""Travel"": 2}"
stats_3307,USR415QQ,CUST_0062,2024-08-01,18.53,2,0.0,18.53,9.26,15.58,15.58,"{""Groceries"": 1, ""Friend Activities"": 1}"
stats_3308,USR415QQ,CUST_0062,2024-09-01,356.2,2,0.0,356.2,178.1,292.09,292.09,"{""Fitness"": 1, ""Shopping"": 1}"
stats_3309,USR415QQ,CUST_0062,2024-10-01,3.55,1,0.0,3.55,3.55,3.55,3.55,"{""Personal Hygiene"": 1}"
stats_3310,USR415QQ,CUST_0062,2024-11-01,710.91,1,0.0,710.91,710.91,710.91,710.91,"{""Personal Hygiene"": 1}"
stats_3311,USR415QQ,CUST_0062,2024-12-01,316.61,3,0.0,316.61,105.54,286.93,286.93,"{""Subscriptions"": 2, ""Friend Activities"": 1}"
stats_3312,USR415QQ,CUST_0062,2025-01-01,47.03,1,0.0,47.03,47.03,47.03,47.03,"{""Food"": 1}"
stats_3313,USR332Yp,CUST_0003,2023-02-01,1303.26,2,0.0,1303.26,651.63,1231.79,1231.79,"{""Shopping"": 1, ""Transportation"": 1}"
stats_3314,USR332Yp,CUST_0003,2023-03-01,236.6,4,0.0,236.6,59.15,175.89,175.89,"{""Groceries"": 2, ""Hobbies"": 1, ""Friend Activities"": 1}"
stats_3315,USR332Yp,CUST_0003,2023-04-01,7.15,1,0.0,7.15,7.15,7.15,7.15,"{""Subscriptions"": 1}"
stats_3316,USR332Yp,CUST_0003,2023-05-01,583.06,1,0.0,583.06,583.06,583.06,583.06,"{""Friend Activities"": 1}"
stats_3317,USR332Yp,CUST_0003,2023-06-01,54.77,2,0.0,54.77,27.38,28.03,28.03,"{""Friend Activities"": 1, ""Food"": 1}"
stats_3318,USR332Yp,CUST_0003,2023-07-01,60.83,3,0.0,60.83,20.28,39.71,39.71,"{""Groceries"": 2, ""Personal Hygiene"": 1}"
stats_3319,USR332Yp,CUST_0003,2023-08-01,154.0,2,0.0,154.0,77.0,149.14,149.14,"{""Transportation"": 1, ""Gifts"": 1}"
stats_3320,USR332Yp,CUST_0003,2023-09-01,13.1,1,0.0,13.1,13.1,13.1,13.1,"{""Subscriptions"": 1}"
stats_3321,USR332Yp,CUST_0003,2023-10-01,408.5,4,0.0,408.5,102.12,303.56,303.56,"{""Subscriptions"": 1, ""Food"": 1, ""Transportation"": 1, ""Housing and Utilities"": 1}"
stats_3322,USR332Yp,CUST_0003,2023-11-01,58.82,2,0.0,58.82,29.41,37.75,37.75,"{""Gifts"": 1, ""Personal Hygiene"": 1}"
stats_3323,USR332Yp,CUST_0003,2024-01-01,2238.23,4,0.0,2238.23,559.56,1144.85,1144.85,"{""Shopping"": 2, ""Travel"": 1, ""Hobbies"": 1}"
stats_3324,USR332Yp,CUST_0003,2024-02-01,56.34,1,0.0,56.34,56.34,56.34,56.34,"{""Fitness"": 1}"
stats_3325,USR332Yp,CUST_0003,2024-03-01,2330.21,6,0.0,2330.21,388.37,794.68,794.68,"{""Shopping"": 2, ""Medical/Dental"": 1, ""Food"": 1, ""Gifts"": 1, ""Housing and Utilities"": 1}"
stats_3326,USR332Yp,CUST_0003,2024-05-01,4833.84,3,0.0,4833.84,1611.28,4715.98,4715.98,"{""Housing and Utilities"": 2, ""Shopping"": 1}"
stats_3327,USR332Yp,CUST_0003,2024-07-01,431.92,3,0.0,431.92,143.97,315.43,315.43,"{""Gifts"": 2, ""Travel"": 1}"
stats_3328,USR332Yp,CUST_0003,2024-08-01,870.82,2,0.0,870.82,435.41,841.7,841.7,"{""Friend Activities"": 1, ""Fitness"": 1}"
stats_3329,USR332Yp,CUST_0003,2024-09-01,453.29,1,0.0,453.29,453.29,453.29,453.29,"{""Transportation"": 1}"
stats_3330,USR332Yp,CUST_0003,2024-10-01,563.72,3,0.0,563.72,187.91,497.49,497.49,"{""Friend Activities"": 1, ""Travel"": 1, ""Fitness"": 1}"
stats_3331,USR332Yp,CUST_0003,2024-11-01,56078.04,1,0.0,56078.04,56078.04,56078.04,56078.04,"{""Shopping"": 1}"
stats_3332,USR332Yp,CUST_0003,2024-12-01,63.62,2,0.0,63.62,31.81,36.28,36.28,"{""Personal Hygiene"": 1, ""Travel"": 1}"
stats_3333,USR598Hk,CUST_0019,2023-01-01,34.41,2,0.0,34.41,17.2,27.79,27.79,"{""Personal Hygiene"": 1, ""Transportation"": 1}"
stats_3334,USR598Hk,CUST_0019,2023-02-01,313.67,1,0.0,313.67,313.67,313.67,313.67,"{""Friend Activities"": 1}"
stats_3335,USR598Hk,CUST_0019,2023-03-01,85493.66,3,0.0,85493.66,28497.89,84850.45,84850.45,"{""Fitness"": 2, ""Shopping"": 1}"
stats_3336,USR598Hk,CUST_0019,2023-04-01,54.16,2,0.0,54.16,27.08,34.41,34.41,"{""Subscriptions"": 1, ""Food"": 1}"
stats_3337,USR598Hk,CUST_0019,2023-05-01,352.73,4,0.0,352.73,88.18,196.42,196.42,"{""Food"": 2, ""Housing and Utilities"": 1, ""Hobbies"": 1}"
stats_3338,USR598Hk,CUST_0019,2023-06-01,145.19,1,0.0,145.19,145.19,145.19,145.19,"{""Gifts"": 1}"
stats_3339,USR598Hk,CUST_0019,2023-07-01,458.38,1,0.0,458.38,458.38,458.38,458.38,"{""Fitness"": 1}"
stats_3340,USR598Hk,CUST_0019,2023-08-01,346.61,3,0.0,346.61,115.54,273.89,273.89,"{""Personal Hygiene"": 1, ""Groceries"": 1, ""Gifts"": 1}"
